timestamp,step,EEKPI_RL_2,EEKPI_RL_3,EEKPI_RL_4,EEKPI_RL_5,EEKPI_RL_6,EEKPI_RL_7,EEKPI_RL_8,ES_ON_COST_2,ES_ON_COST_3,ES_ON_COST_4,ES_ON_COST_5,ES_ON_COST_6,ES_ON_COST_7,ES_ON_COST_8,QosFlow.PdcpPduVolumeDL_Filter_2,QosFlow.PdcpPduVolumeDL_Filter_3,QosFlow.PdcpPduVolumeDL_Filter_4,QosFlow.PdcpPduVolumeDL_Filter_5,QosFlow.PdcpPduVolumeDL_Filter_6,QosFlow.PdcpPduVolumeDL_Filter_7,QosFlow.PdcpPduVolumeDL_Filter_8,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_2,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_3,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_4,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_5,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_6,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_7,DRB.PdcpSduDelayDl.UEID (pdcpLatency)_8,RLF_Counter_2,RLF_Counter_3,RLF_Counter_4,RLF_Counter_5,RLF_Counter_6,RLF_Counter_7,RLF_Counter_8,RLF_VALUE_2,RLF_VALUE_3,RLF_VALUE_4,RLF_VALUE_5,RLF_VALUE_6,RLF_VALUE_7,RLF_VALUE_8,RRU_PRBTOTDL_2,RRU_PRBTOTDL_3,RRU_PRBTOTDL_4,RRU_PRBTOTDL_5,RRU_PRBTOTDL_6,RRU_PRBTOTDL_7,RRU_PRBTOTDL_8,RRU.PrbUsedDl_2,RRU.PrbUsedDl_3,RRU.PrbUsedDl_4,RRU.PrbUsedDl_5,RRU.PrbUsedDl_6,RRU.PrbUsedDl_7,RRU.PrbUsedDl_8,TB_TOTNBRDLINITIAL_64QAM_RATIO_2,TB_TOTNBRDLINITIAL_64QAM_RATIO_3,TB_TOTNBRDLINITIAL_64QAM_RATIO_4,TB_TOTNBRDLINITIAL_64QAM_RATIO_5,TB_TOTNBRDLINITIAL_64QAM_RATIO_6,TB_TOTNBRDLINITIAL_64QAM_RATIO_7,TB_TOTNBRDLINITIAL_64QAM_RATIO_8,SUM_QosFlow.PdcpPduVolumeDL_Filter,SUM_RLF_VALUE,SUM_TB.TotNbrDl.1,SUM_ES_ON_COST,SUM_DRB.PdcpSduDelayDl.UEID (pdcpLatency),ZERO_COUNT,latency_cell_ms,latency_ue_ms,reward
1761058002185,7,226.641530669668,318.5966162065895,205.78925619834712,124.67532467532467,1270.9911894273127,879.0511627906977,360.2927872860636,0.9,0.9,0.9,0.7290000000000001,0.0,0.9,0.9,402742.0,357784.0,49801.0,9600.0,865545.0,188996.0,589439.0,981.998218,981.998218,981.998218,981.998218,981.998218,981.998218,981.998218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7841726618705,64.02877697841727,4.316546762589928,10.79136690647482,74.10071942446042,25.179856115107913,80.57553956834532,97.0,89.0,6.0,15.0,103.0,35.0,112.0,0.47608328643781656,0.4995547640249332,0.0,0.05194805194805195,0.9691629955947136,0.9023255813953488,0.8001222493887531,2463907.0,0.0,5751.0,5.229000000000001,981.9982179999998,6.0,981.9982179999998,981.9982179999998,1225397.1898002673,0.9999998937316971
1761058002285,8,451.9626955475331,519.5048966267682,212.06811145510835,148.30259365994237,838.6744186046511,606.109375,330.6173108328797,0.0,0.0,0.0,0.0,0.0,0.81,0.0,375581.0,477425.0,68498.0,51461.0,613071.0,155164.0,607344.0,1152.08544,1152.08544,1152.08544,1152.08544,1152.08544,1152.08544,1152.08544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46762589928058,68.34532374100719,10.071942446043165,55.39568345323741,74.82014388489209,20.863309352517987,80.57553956834532,91.0,95.0,14.0,77.0,104.0,29.0,112.0,0.48375451263537905,0.7083786724700761,0.0,0.0,0.8577291381668947,0.6875,0.8051170386499727,2348544.0,0.0,5244.0,0.81,1152.08544,1.0,1152.08544,1152.08544,1173275.886187184,0.9999982972254613
1761058002385,9,334.59873617693523,586.6198083067093,231.11111111111111,137.30503144654088,625.3711180124224,638.0794223826715,242.15391342369918,0.0,0.9,0.9,0.9,0.0,0.0,0.9,423602.0,550836.0,43680.0,43663.0,402739.0,176748.0,553806.0,1249.549427,1249.549427,1249.549427,1249.549427,1249.549427,1249.549427,1249.549427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.62589928057554,70.50359712230215,38.84892086330935,48.201438848920866,55.39568345323741,26.618705035971225,65.46762589928058,94.0,98.0,54.0,67.0,77.0,37.0,91.0,0.5221169036334913,0.7252396166134185,0.0,0.012578616352201259,0.6273291925465838,0.6750902527075813,0.689986882378662,2195074.0,0.0,5920.0,3.6,1249.549427,4.0,1249.549427,1249.549427,1093037.7525675858,0.9999821735716359
1761058002485,10,430.9717647058824,533.2887029288703,296.21040189125296,79.38709677419355,655.2301587301587,669.9627118644067,275.2093023255814,0.9,0.81,0.81,0.0,0.0,0.9,0.81,366326.0,509824.0,125297.0,4922.0,412795.0,197639.0,568032.0,1324.350707,1324.350707,1324.350707,1324.350707,1324.350707,1324.350707,1324.350707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18705035971223,70.50359712230215,78.41726618705036,7.194244604316546,49.64028776978417,25.899280575539567,79.13669064748201,92.0,98.0,109.0,10.0,69.0,36.0,110.0,0.4835294117647059,0.643305439330544,0.016548463356973995,0.04838709677419355,0.8857142857142857,0.8101694915254237,0.7296511627906976,2184835.0,0.0,5280.0,4.23,1324.3507069999998,5.0,1324.3507069999998,1324.3507069999998,1087401.378347394,0.9999477220660132
1761058002585,11,466.96811224489795,488.80336487907465,155.98340248962654,1148.320197044335,760.013986013986,692.7265306122449,161.4510242085661,0.0,0.0,0.0,0.9,0.0,0.81,0.7290000000000001,366103.0,464852.0,37592.0,466218.0,543410.0,169718.0,433496.0,1620.632172,1620.632172,1620.632172,1620.632172,1620.632172,1620.632172,1620.632172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.87050359712231,67.62589928057554,31.654676258992804,60.431654676258994,61.15107913669065,20.863309352517987,56.11510791366906,86.0,94.0,44.0,84.0,85.0,29.0,78.0,0.44642857142857145,0.6982124079915878,0.008298755186721992,0.9211822660098522,0.9426573426573427,0.8122448979591836,0.4871508379888268,2481389.0,0.0,6027.0,2.439,1620.6321719999999,3.0,1620.6321719999999,1620.6321719999999,1237259.1230051743,0.9999685541607392
1761058002685,12,553.2365728900256,612.1827133479212,217.7357142857143,976.0576923076923,674.3625954198474,796.198275862069,164.18969380134428,0.9,0.9,0.0,0.81,0.9,0.0,0.6561,432631.0,559535.0,30483.0,456795.0,530049.0,184718.0,439700.0,1747.392305,1747.392305,1747.392305,1747.392305,1747.392305,1747.392305,1747.392305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.15107913669065,70.50359712230215,19.424460431654676,62.589928057553955,69.7841726618705,20.863309352517987,76.2589928057554,85.0,98.0,27.0,87.0,97.0,29.0,106.0,0.6265984654731458,0.8676148796498906,0.03571428571428571,0.8910256410256411,0.5534351145038168,0.8491379310344828,0.49738610903659447,2633911.0,0.0,6000.0,4.1661,1747.3923049999999,5.0,1747.3923049999999,1747.3923049999999,1311255.3212811544,0.9999570261731316
1761058002785,13,476.76979293544457,524.4101265822785,67.7090909090909,434.3195020746888,461.964796479648,938.1330275229358,137.3798449612403,0.0,0.81,0.0,0.7290000000000001,0.0,0.9,0.0,391428.0,621426.0,7448.0,209342.0,419926.0,204513.0,354440.0,1927.564848,1927.564848,1927.564848,1927.564848,1927.564848,1927.564848,1927.564848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67625899280576,61.15107913669065,6.474820143884892,53.956834532374096,70.50359712230215,20.14388489208633,70.50359712230215,76.0,85.0,9.0,75.0,98.0,28.0,98.0,0.5956151035322778,0.9130801687763713,0.10909090909090909,0.058091286307053944,0.48734873487348734,0.8853211009174312,0.39651162790697675,2208523.0,0.0,6305.0,2.439,1927.564848,3.0,1927.564848,1927.564848,1100667.616965273,0.9995011768334229
1761058002885,14,553.8035714285714,441.67529741077675,80.05555555555556,826.3398268398269,477.275,1072.7354838709678,146.18906020558003,0.9,0.7290000000000001,0.0,0.0,0.9,0.81,0.0,434182.0,631154.0,4323.0,381769.0,381820.0,166274.0,398219.0,2060.526238,2060.526238,2060.526238,2060.526238,2060.526238,2060.526238,2060.526238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.55395683453237,65.46762589928058,5.755395683453238,66.18705035971223,76.97841726618705,14.388489208633093,68.34532374100719,80.0,91.0,8.0,92.0,107.0,20.0,95.0,0.701530612244898,0.9727081875437369,0.0,0.48484848484848486,0.4575,0.864516129032258,0.49412628487518356,2397741.0,0.0,6408.0,3.339,2060.526238,4.0,2060.526238,2060.526238,1194000.2770210642,0.9995793188816462
1761058002985,15,349.4199604743083,411.3863955119215,70.89041095890411,567.0222222222222,529.3769401330377,195.32865168539325,155.19417475728156,0.81,0.0,0.9,0.9,0.0,0.7290000000000001,0.9,353613.0,586637.0,5175.0,280676.0,238749.0,69537.0,255760.0,2313.633647,2313.633647,2313.633647,2313.633647,2313.633647,2313.633647,2313.633647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.201438848920866,67.62589928057554,6.474820143884892,61.15107913669065,44.60431654676259,46.043165467625904,56.83453237410072,67.0,94.0,9.0,85.0,62.0,64.0,79.0,0.466403162055336,0.864656381486676,0.0410958904109589,0.2202020202020202,0.49223946784922396,0.07303370786516854,0.2821601941747573,1790147.0,0.0,5461.0,4.239,2313.633647,5.0,2313.633647,2313.633647,889885.2790549529,0.9946804482113378
1761058003085,16,393.80441640378547,434.829802259887,63.666666666666664,445.2368421052632,596.1781914893617,277.1455882352941,201.11691542288557,0.7290000000000001,0.0,0.81,0.81,0.9,0.0,0.81,499344.0,615719.0,955.0,203028.0,224163.0,188459.0,242547.0,2508.643075,2508.643075,2508.643075,2508.643075,2508.643075,2508.643075,2508.643075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.62589928057554,69.7841726618705,7.194244604316547e-06,52.51798561151079,30.215827338129497,66.90647482014388,59.71223021582733,94.0,97.0,1e-05,73.0,42.0,93.0,83.0,0.583596214511041,0.8481638418079096,0.0,0.08333333333333333,0.6436170212765957,0.10588235294117647,0.27114427860696516,1974215.0,0.0,5417.0,4.059,2508.643075,5.0,2508.643075,2508.643075,981961.0678035388,0.9963083487129077
1761058003185,17,755.0049751243781,409.448132780083,59.35294117647059,419.4935897435897,766.3586429725364,575.501052631579,158.75418994413408,0.6561,0.9,0.7290000000000001,0.7290000000000001,0.81,0.0,0.0,607024.0,592062.0,1009.0,196323.0,474376.0,273363.0,312587.0,2562.16802,2562.16802,2562.16802,2562.16802,2562.16802,2562.16802,2562.16802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18705035971223,66.18705035971223,7.194244604316547e-06,65.46762589928058,58.992805755395686,66.18705035971223,58.27338129496403,92.0,92.0,1e-05,91.0,82.0,92.0,81.0,0.8631840796019901,0.9073305670816044,0.058823529411764705,0.03205128205128205,0.6930533117932148,0.20210526315789473,0.3448450990350432,2456744.0,0.0,5798.0,3.8241,2562.1680200000005,5.0,2562.1680200000005,2562.1680200000005,1222863.6332647968,0.9989100665736625
1761058003285,18,314.6406003159558,415.6056629834254,56.22222222222222,351.7120181405896,985.5392156862745,488.2312373225152,191.35328589367936,0.5904900000000001,0.81,0.6561,0.6561,0.7290000000000001,0.0,0.0,398335.0,601797.0,1012.0,155105.0,402100.0,240698.0,457143.0,2759.6692,2759.6692,2759.6692,2759.6692,2759.6692,2759.6692,2759.6692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.956834532374096,70.50359712230215,0.7194244604316548,64.74820143884892,53.23741007194245,66.90647482014388,61.15107913669065,75.0,98.0,1.0,90.0,74.0,93.0,85.0,0.6248025276461295,0.8542817679558011,0.0,0.0,0.8161764705882353,0.1926977687626775,0.595228128924236,2256190.0,0.0,6463.0,3.44169,2759.6692,5.0,2759.6692,2759.6692,1121954.89188062,0.9970975170113284
1761058003385,19,228.59167226326394,408.79169598874034,77.36363636363636,494.12418300653593,581.3608815426998,843.8708333333333,204.88232621535667,0.531441,0.7290000000000001,0.0,0.5904900000000001,0.0,0.9,0.9,340373.0,580893.0,1702.0,226803.0,211034.0,405058.0,450946.0,2732.06935,2732.06935,2732.06935,2732.06935,2732.06935,2732.06935,2732.06935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44604316546763,67.62589928057554,0.7194244604316548,62.589928057553955,34.53237410071942,69.06474820143885,69.06474820143885,59.0,94.0,1.0,87.0,48.0,96.0,96.0,0.61316319677636,0.844475721323012,0.0,0.02832244008714597,0.6942148760330579,0.5520833333333334,0.6565197637437529,2216809.0,0.0,6435.0,3.650931,2732.0693500000007,5.0,2732.0693500000007,2732.0693500000007,1102290.9750964977,0.9957034708431315
1761058003485,20,524.4400826446281,333.74599860821155,55.03448275862069,544.4883720930233,419.20475561426684,892.4492440604752,245.62773359840955,0.4782969000000001,0.6561,0.9,0.531441,0.0,0.81,0.0,507658.0,479593.0,1596.0,234130.0,317338.0,413204.0,494203.0,2901.477141,2901.477141,2901.477141,2901.477141,2901.477141,2901.477141,2901.477141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.11510791366906,66.18705035971223,2.158273381294964,72.66187050359713,62.589928057553955,72.66187050359713,71.94244604316546,78.0,92.0,3.0,101.0,87.0,101.0,100.0,0.8130165289256198,0.7849686847599165,0.0,0.018604651162790697,0.40158520475561427,0.4708423326133909,0.6108349900596421,2447722.0,0.0,6096.0,3.3758379,2901.477141,5.0,2901.477141,2901.477141,1218069.5271946387,0.9970455925649568
1761058003585,21,565.1451219512195,352.42464788732394,62.0,488.54954954954957,458.24716267339215,874.8648648648649,227.81812933025404,0.0,0.5904900000000001,0.81,0.0,0.9,0.7290000000000001,0.9,463419.0,500443.0,2294.0,216916.0,363390.0,453180.0,394581.0,3047.9502,3047.9502,3047.9502,3047.9502,3047.9502,3047.9502,3047.9502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.992805755395686,58.992805755395686,2.158273381294964,68.34532374100719,76.97841726618705,64.02877697841727,62.589928057553955,82.0,82.0,3.0,95.0,107.0,89.0,87.0,0.7731707317073171,0.8253521126760563,0.0,0.036036036036036036,0.39974779319041615,0.7297297297297297,0.5894919168591224,2394223.0,0.0,5764.0,3.92949,3047.9501999999998,5.0,3047.9501999999998,3047.9501999999998,1191635.34985847,0.9955210176191001
1761058003685,22,844.4420382165605,363.52364633310486,66.72093023255815,498.64383561643837,989.2420091324201,605.7409972299168,215.3851937536148,0.0,0.531441,0.7290000000000001,0.0,0.81,0.0,0.81,662887.0,530381.0,2869.0,218406.0,216644.0,437345.0,372401.0,3389.08755,3389.08755,3389.08755,3389.08755,3389.08755,3389.08755,3389.08755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.74820143884892,64.74820143884892,3.597122302158273,71.22302158273382,26.618705035971225,58.992805755395686,58.27338129496403,90.0,90.0,5.0,99.0,37.0,82.0,81.0,0.9044585987261147,0.8389307745030843,0.0,0.0365296803652968,0.8082191780821918,0.6385041551246537,0.5968768074031232,2440933.0,0.0,5395.0,2.8804410000000003,3389.08755,4.0,3389.08755,3389.08755,1216366.0035927675,0.9949585355894622
1761058003785,23,684.260752688172,242.00516129032258,93.8695652173913,466.8076923076923,289.1650124069479,468.2976022566996,262.30400485436894,0.9,0.0,0.0,0.0,0.7290000000000001,0.9,0.7290000000000001,509090.0,375108.0,4318.0,206329.0,233067.0,332023.0,432277.0,3488.635672,3488.635672,3488.635672,3488.635672,3488.635672,3488.635672,3488.635672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.34532374100719,46.76258992805755,1.4388489208633095,69.7841726618705,75.53956834532374,51.07913669064749,58.992805755395686,95.0,65.0,2.0,97.0,105.0,71.0,82.0,0.7876344086021505,0.7696774193548387,0.0,0.024886877828054297,0.18610421836228289,0.5881523272214386,0.6868932038834952,2092212.0,0.0,5945.0,3.258,3488.635672,4.0,3488.635672,3488.635672,1041587.4509046492,0.9855830598288787
1761058003885,24,720.8048780487804,268.7589167767503,75.03030303030303,169.89356984478937,342.39302325581394,931.0770416024653,239.36947791164658,0.81,0.9,0.0,0.0,0.6561,0.0,0.0,531954.0,406901.0,2476.0,76622.0,294458.0,604269.0,357618.0,3577.908266,3577.908266,3577.908266,3577.908266,3577.908266,3577.908266,3577.908266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.06474820143885,53.23741007194245,7.194244604316547e-06,63.30935251798561,79.85611510791367,65.46762589928058,53.956834532374096,96.0,74.0,1e-05,88.0,111.0,91.0,75.0,0.8265582655826558,0.6889035667107001,0.12121212121212122,0.0,0.24186046511627907,0.6070878274268104,0.47322623828647925,2274298.0,0.0,5739.0,2.3661,3577.9082659999995,3.0,3577.9082659999995,3577.9082659999995,1133877.49670376,0.9891282341703186
1761058003985,25,373.9222440944882,281.0424966799469,33.78125,397.0604651162791,264.76933514246946,250.53678929765886,285.91822094691537,0.0,0.81,0.9,0.0,0.5904900000000001,0.0,0.9,379905.0,423250.0,1081.0,170736.0,195135.0,299642.0,199285.0,3963.985766,3963.985766,3963.985766,3963.985766,3963.985766,3963.985766,3963.985766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.11510791366906,56.83453237410072,7.194244604316547e-06,70.50359712230215,81.29496402877699,63.30935251798561,49.64028776978417,78.0,79.0,1e-05,98.0,113.0,88.0,69.0,0.4251968503937008,0.7357237715803453,0.03125,0.011627906976744186,0.07327001356852103,0.28762541806020064,0.2883787661406026,1669034.0,0.0,5614.0,3.20049,3963.985765999999,4.0,3963.985765999999,3963.985765999999,830249.9453531351,0.9515451359727879
1761058004085,26,264.63787785317703,333.3249651324965,60.87096774193548,271.03504672897196,292.2039627039627,583.2762345679013,314.9726495726496,0.0,0.0,0.81,0.9,0.0,0.0,0.81,428978.0,477988.0,1887.0,116003.0,250711.0,377963.0,184259.0,3989.4192,3989.4192,3989.4192,3989.4192,3989.4192,3989.4192,3989.4192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.66187050359713,66.90647482014388,0.7194244604316548,65.46762589928058,79.85611510791367,61.87050359712231,58.992805755395686,101.0,93.0,1.0,91.0,111.0,86.0,82.0,0.4404688463911166,0.7196652719665272,0.0,0.0,0.10839160839160839,0.5601851851851852,0.20341880341880342,1837789.0,0.0,5605.0,2.52,3989.4192,3.0,3989.4192,3989.4192,915699.2995871201,0.9643140828235254
1761058004185,27,143.353919239905,260.6972972972973,56.03030303030303,254.93818984547462,281.86081871345027,681.9206680584551,214.31277926720287,0.9,0.0,0.7290000000000001,0.81,0.9,0.0,0.7290000000000001,362112.0,385832.0,1849.0,115487.0,240991.0,326640.0,239816.0,4144.756694,4144.756694,4144.756694,4144.756694,4144.756694,4144.756694,4144.756694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.74820143884892,64.74820143884892,0.7194244604316548,71.22302158273382,81.29496402877699,51.798561151079134,36.69064748201439,90.0,90.0,1.0,99.0,113.0,72.0,51.0,0.4259699129057799,0.46621621621621623,0.0,0.037527593818984545,0.09824561403508772,0.42379958246346555,0.290437890974084,1672727.0,0.0,6945.0,4.068,4144.756694,5.0,4144.756694,4144.756694,829765.2214864959,0.944721880394581
1761058004285,28,133.47516286644952,311.80634045485874,47.2,291.800464037123,246.20232558139534,403.1536351165981,219.06792777300086,0.0,0.9,0.6561,0.7290000000000001,0.81,0.0,0.6561,327815.0,452431.0,1180.0,125766.0,211734.0,293899.0,254776.0,4527.036512,4527.036512,4527.036512,4527.036512,4527.036512,4527.036512,4527.036512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.30935251798561,69.06474820143885,0.7194244604316548,75.53956834532374,79.85611510791367,46.043165467625904,52.51798561151079,88.0,96.0,1.0,105.0,111.0,64.0,73.0,0.3721498371335505,0.6161268090971743,0.0,0.004640371229698376,0.15813953488372093,0.23182441700960219,0.32244196044711954,1667601.0,0.0,7115.0,3.7512,4527.036512,5.0,4527.036512,4527.036512,827040.6958245232,0.9410490508633718
1761058004385,29,209.56560088202866,278.7960704607046,87.06818181818181,288.50344827586207,376.8538461538462,803.7515274949084,182.50387596899225,0.9,0.0,0.5904900000000001,0.6561,0.7290000000000001,0.9,0.0,380152.0,411503.0,3831.0,125499.0,293946.0,394642.0,282516.0,4624.112679,4624.112679,4624.112679,4624.112679,4624.112679,4624.112679,4624.112679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.50359712230215,59.71223021582733,0.7194244604316548,66.18705035971223,72.66187050359713,61.15107913669065,59.71223021582733,98.0,83.0,1.0,92.0,101.0,85.0,83.0,0.3671444321940463,0.6734417344173442,0.3409090909090909,0.0367816091954023,0.3346153846153846,0.5987780040733197,0.3029715762273902,1892089.0,0.0,6588.0,3.7755900000000002,4624.112678999999,5.0,4624.112678999999,4624.112678999999,939785.3288240981,0.9607899553774886
1761058004485,30,135.57877813504822,253.07005948446795,117.35483870967742,194.88713318284425,356.43384615384616,420.97626112759644,217.86568213783403,0.0,0.9,0.0,0.5904900000000001,0.0,0.81,0.9,337320.0,382895.0,3638.0,86335.0,347523.0,283738.0,309805.0,4698.63686,4698.63686,4698.63686,4698.63686,4698.63686,4698.63686,4698.63686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46762589928058,68.34532374100719,7.194244604316547e-06,44.60431654676259,69.06474820143885,38.84892086330935,64.02877697841727,91.0,95.0,1e-05,62.0,96.0,54.0,89.0,0.37258842443729906,0.5644415069398546,0.6774193548387096,0.006772009029345372,0.38051282051282054,0.6884272997032641,0.31223628691983124,1751254.0,0.0,7546.0,3.20049,4698.63686,4.0,4698.63686,4698.63686,869891.515155471,0.9443320347881182
1761058004585,31,131.89953452288597,321.85340314136124,810.0557939914163,108.0467032967033,321.4171779141104,222.2804232804233,226.74283667621776,0.9,0.81,0.9,0.531441,0.0,0.7290000000000001,0.0,340037.0,307370.0,188743.0,39329.0,314346.0,210055.0,316533.0,4925.609338,4925.609338,4925.609338,4925.609338,4925.609338,4925.609338,4925.609338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.30935251798561,51.798561151079134,0.7194244604316548,34.53237410071942,67.62589928057554,45.32374100719424,69.06474820143885,88.0,72.0,1.0,48.0,94.0,63.0,96.0,0.36927851047323507,0.5518324607329843,0.4892703862660944,0.0,0.36400817995910023,0.48253968253968255,0.3746418338108882,1716413.0,0.0,7449.0,3.870441,4925.609338000001,5.0,4925.609338000001,4925.609338000001,851129.3241144993,0.9368591523008979
1761058004685,32,137.52489048187974,431.6990496304118,1108.635593220339,70.93034825870647,371.74815595363543,331.90455840455843,305.5687984496124,0.81,0.0,0.81,0.4782969000000001,0.9,0.6561,0.0,345325.0,408819.0,130819.0,14257.0,352789.0,232997.0,315347.0,5140.97728,5140.97728,5140.97728,5140.97728,5140.97728,5140.97728,5140.97728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.431654676258994,68.34532374100719,22.302158273381295,12.23021582733813,72.66187050359713,39.568345323741006,67.62589928057554,84.0,95.0,31.0,17.0,101.0,55.0,94.0,0.40979689366786143,0.49208025343189016,0.652542372881356,0.024875621890547265,0.36880927291886195,0.6111111111111112,0.3449612403100775,1800353.0,0.0,6460.0,3.6543969,5140.97728,5.0,5140.97728,5140.97728,894038.8634137181,0.9439143111403927
1761058004785,33,152.18512464241928,517.9538461538461,638.9948051948052,68.58181818181818,409.53457738748625,657.5950266429841,279.89606741573033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372397.0,471338.0,246013.0,7544.0,373086.0,370226.0,298929.0,5217.345311,5217.345311,5217.345311,5217.345311,5217.345311,5217.345311,5217.345311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.30935251798561,70.50359712230215,44.60431654676259,6.474820143884892,59.71223021582733,52.51798561151079,58.992805755395686,88.0,98.0,62.0,9.0,83.0,73.0,82.0,0.4258275439313445,0.6384615384615384,0.2025974025974026,0.03636363636363636,0.45334796926454446,0.8259325044404974,0.36142322097378277,2139533.0,0.0,6394.0,0.0,5217.345311,0.0,5217.345311,5217.345311,1069766.2173982034,0.9698017665865437
1761058004885,34,135.45109780439122,591.2671232876712,810.0190274841437,318.48707753479124,178.98596819457435,803.0350262697023,188.31152073732719,0.0,0.9,0.0,0.0,0.9,0.9,0.0,339305.0,517950.0,383139.0,160199.0,191336.0,458533.0,204318.0,5758.341038,5758.341038,5758.341038,5758.341038,5758.341038,5758.341038,5758.341038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.55395683453237,79.13669064748201,74.82014388489209,57.55395683453237,58.27338129496403,69.06474820143885,43.16546762589928,80.0,110.0,104.0,80.0,81.0,96.0,60.0,0.4295409181636727,0.5605022831050228,0.4439746300211416,0.02385685884691849,0.11880261927034612,0.6847635726795096,0.3622119815668203,2254780.0,0.0,7082.0,2.7,5758.341038,3.0,5758.341038,5758.341038,1123352.6262488442,0.973058466625897
1761058004985,35,255.00177514792898,505.617373319545,1136.92,1265.524838012959,235.03645833333334,959.993399339934,362.3923705722071,0.9,0.81,0.0,0.0,0.0,0.81,0.0,430953.0,488932.0,483191.0,585938.0,225635.0,581756.0,398994.0,5735.224008,5735.224008,5735.224008,5735.224008,5735.224008,5735.224008,5735.224008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.87050359712231,79.13669064748201,75.53956834532374,55.39568345323741,66.18705035971223,69.06474820143885,52.51798561151079,86.0,110.0,105.0,77.0,92.0,96.0,73.0,0.5189349112426036,0.5604963805584281,0.9341176470588235,0.8790496760259179,0.19270833333333334,0.7244224422442245,0.7384196185286104,3195399.0,0.0,6212.0,2.52,5735.224007999999,3.0,5735.224007999999,5735.224007999999,1594158.0477163987,0.9948357475470768
